id,num,gender,gender_label,gender_tj,letter,name_tj,name_cyrillic,name_latin,name_tj_raw,name_cyrillic_raw,name_latin_raw,is_official_permitted,legal_decree,is_enriched,matched_child_name_id,meaning,origin,attributes,history
tj_f_barginor_82,82,female,Женский,Духтарона,Б,Баргинор,Баргинор,Barginor,БАРГИНОР,БАРГИНОР,BARGINOR,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_f_barnigor_83,83,female,Женский,Духтарона,Б,Барнигор,Барнигор,Barnigor,БАРНИГОР,БАРНИГОР,BARNIGOR,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_f_barno_84,84,female,Женский,Духтарона,Б,Барно,Барно,Barno,БАРНО,БАРНО,BARNO,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_f_barnomehr_85,85,female,Женский,Духтарона,Б,Барномеҳр,Барномехр,Barnomehr,БАРНОМЕҲР,БАРНОМЕХР,BARNOMEHR,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_f_barnoruy_86,86,female,Женский,Духтарона,Б,Барнорӯй,Барноруй,Barnoruy,БАРНОРӮЙ,БАРНОРУЙ,BARNORUY,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_f_barnorukh_87,87,female,Женский,Духтарона,Б,Барнорух,Барнорух,Barnorukh,БАРНОРУХ,БАРНОРУХ,BARNORUKH,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_f_barsam_88,88,female,Женский,Духтарона,Б,Барсам,Барсам,Barsam,БАРСАМ,БАРСАМ,BARSAM,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_f_barfimoh_89,89,female,Женский,Духтарона,Б,Барфимоҳ,Барфимох,Barfimoh,БАРФИМОҲ,БАРФИМОХ,BARFIMOH,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_f_barfiniso_90,90,female,Женский,Духтарона,Б,Барфинисо,Барфинисо,Barfiniso,БАРФИНИСО,БАРФИНИСО,BARFINISO,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_f_barchin_91,91,female,Женский,Духтарона,Б,Барчин,Барчин,Barchin,БАРЧИН,БАРЧИН,BARCHIN,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_f_basanda_92,92,female,Женский,Духтарона,Б,Басанда,Басанда,Basanda,БАСАНДА,БАСАНДА,BASANDA,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_f_basirat_93,93,female,Женский,Духтарона,Б,Басират,Басират,Basirat,БАСИРАТ,БАСИРАТ,BASIRAT,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_f_bakhtafruz_94,94,female,Женский,Духтарона,Б,Бахтафрӯз,Бахтафруз,Bakhtafruz,БАХТАФРӮЗ,БАХТАФРУЗ,BAKHTAFRUZ,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_f_bakhtdavlat_95,95,female,Женский,Духтарона,Б,Бахтдавлат,Бахтдавлат,Bakhtdavlat,БАХТДАВЛАТ,БАХТДАВЛАТ,BAKHTDAVLAT,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_f_bakhtigul_96,96,female,Женский,Духтарона,Б,Бахтигул,Бахтигул,Bakhtigul,БАХТИГУЛ,БАХТИГУЛ,BAKHTIGUL,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_f_bakhtiniso_97,97,female,Женский,Духтарона,Б,Бахтинисо,Бахтинисо,Bakhtiniso,БАХТИНИСО,БАХТИНИСО,BAKHTINISO,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_f_bakhtofarin_98,98,female,Женский,Духтарона,Б,Бахтофарин,Бахтофарин,Bakhtofarin,БАХТОФАРИН,БАХТОФАРИН,BAKHTOFARIN,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_f_bakhtjamol_99,99,female,Женский,Духтарона,Б,Бахтҷамол,Бахтджамол,Bakhtjamol,БАХТҶАМОЛ,БАХТДЖАМОЛ,BAKHTJAMOL,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_f_bahid_100,100,female,Женский,Духтарона,Б,Баҳид,Бахид,Bahid,БАҲИД,БАХИД,BAHID,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_f_bahor_101,101,female,Женский,Духтарона,Б,Баҳор,Бахор,Bahor,БАҲОР,БАХОР,BAHOR,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_f_bahora_102,102,female,Женский,Духтарона,Б,Баҳора,Бахора,Bahora,БАҲОРА,БАХОРА,BAHORA,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_f_bahorabru_103,103,female,Женский,Духтарона,Б,Баҳорабру,Бахорабру,Bahorabru,БАҲОРАБРУ,БАХОРАБРУ,BAHORABRU,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_f_bahorbonu_104,104,female,Женский,Духтарона,Б,Баҳорбону,Бахорбону,Bahorbonu,БАҲОРБОНУ,БАХОРБОНУ,BAHORBONU,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_f_bahorgul_105,105,female,Женский,Духтарона,Б,Баҳоргул,Бахоргул,Bahorgul,БАҲОРГУЛ,БАХОРГУЛ,BAHORGUL,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_f_bahorgun_106,106,female,Женский,Духтарона,Б,Баҳоргун,Бахоргун,Bahorgun,БАҲОРГУН,БАХОРГУН,BAHORGUN,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_f_bahornoz_107,107,female,Женский,Духтарона,Б,Баҳорноз,Бахорноз,Bahornoz,БАҲОРНОЗ,БАХОРНОЗ,BAHORNOZ,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_f_bahorovar_108,108,female,Женский,Духтарона,Б,Баҳоровар,Бахоровар,Bahorovar,БАҲОРОВАР,БАХОРОВАР,BAHOROVAR,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_f_bahoroyin_109,109,female,Женский,Духтарона,Б,Баҳоройин,Бахоройин,Bahoroyin,БАҲОРОЙИН,БАХОРОЙИН,BAHOROYIN,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_f_bahororo_110,110,female,Женский,Духтарона,Б,Баҳороро,Бахороро,Bahororo,БАҲОРОРО,БАХОРОРО,BAHORORO,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_f_bahoroso_111,111,female,Женский,Духтарона,Б,Баҳоросо,Бахоросо,Bahoroso,БАҲОРОСО,БАХОРОСО,BAHOROSO,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_f_bahorruy_112,112,female,Женский,Духтарона,Б,Баҳоррӯй,Бахорруй,Bahorruy,БАҲОРРӮЙ,БАХОРРУЙ,BAHORRUY,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_f_bahorsimo_113,113,female,Женский,Духтарона,Б,Баҳорсимо,Бахорсимо,Bahorsimo,БАҲОРСИМО,БАХОРСИМО,BAHORSIMO,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_f_bahorsirat_114,114,female,Женский,Духтарона,Б,Баҳорсират,Бахорсират,Bahorsirat,БАҲОРСИРАТ,БАХОРСИРАТ,BAHORSIRAT,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_f_bahorsirisht_115,115,female,Женский,Духтарона,Б,Баҳорсиришт,Бахорсиришт,Bahorsirisht,БАҲОРСИРИШТ,БАХОРСИРИШТ,BAHORSIRISHT,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_f_bahorson_116,116,female,Женский,Духтарона,Б,Баҳорсон,Бахорсон,Bahorson,БАҲОРСОН,БАХОРСОН,BAHORSON,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_f_bahorsurat_117,117,female,Женский,Духтарона,Б,Баҳорсурат,Бахорсурат,Bahorsurat,БАҲОРСУРАТ,БАХОРСУРАТ,BAHORSURAT,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_f_bahortinat_118,118,female,Женский,Духтарона,Б,Баҳортинат,Бахортинат,Bahortinat,БАҲОРТИНАТ,БАХОРТИНАТ,BAHORTINAT,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_f_bahorchehra_119,119,female,Женский,Духтарона,Б,Баҳорчеҳра,Бахорчеҳра,Bahorchehra,БАҲОРЧЕҲРА,БАХОРЧЕҲРА,BAHORCHEHRA,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_f_bahrigul_120,120,female,Женский,Духтарона,Б,Баҳригул,Бахригул,Bahrigul,БАҲРИГУЛ,БАХРИГУЛ,BAHRIGUL,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_f_bahriya_121,121,female,Женский,Духтарона,Б,Баҳрия,Бахрия,Bahriya,БАҲРИЯ,БАХРИЯ,BAHRIYA,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
